,Port Code,2832,2625,2100,4201,47914,2210,18641,2894,3264,2062,4858,4933,3161,2680,2001,7132,3227,43448,43364,22289,5226,2815,3864,3064,3128,3915,2402
0,4944,15696.189539324369,13574.376206917465,9028.136360032931,16757.084547354396,18440.355817949752,12715.280817002891,18827.136365326,18902.51433570159,19632.17477318556,5852.614807504844,18102.52589737145,2649.8011808962256,12384.291328202313,11275.0179384446,8678.667342934863,20462.990749694145,18055.996577518912,15880.99241749118,7208.2738277491935,19935.123505849133,19632.17477318556,18502.262544496072,16706.676724493194,13231.85435655552,8641.955931162862,18736.97686497477,5729.616556192668
1,4944,15696.189539324369,13574.376206917465,9028.136360032931,16757.084547354396,18440.355817949752,12715.280817002891,18827.136365326,18902.51433570159,19632.17477318556,5852.614807504844,18102.52589737145,2649.8011808962256,12384.291328202313,11275.0179384446,8678.667342934863,20462.990749694145,18055.996577518912,15880.99241749118,7208.2738277491935,19935.123505849133,19632.17477318556,18502.262544496072,16706.676724493194,13231.85435655552,8641.955931162862,18736.97686497477,5729.616556192668
2,3146,15696.189539324369,13574.376206917465,9028.136360032931,16757.084547354396,17392.64845231022,14504.701610379332,17779.42899968646,17854.806970062065,18584.467407546028,7642.035600881284,19891.94669074788,1202.4980135117362,11336.583962562789,13064.438731821036,10468.0881363113,19415.28338405462,19845.417370895346,17670.413210867613,8997.69462112563,18887.416140209603,18584.467407546028,17454.55517885654,15658.969358853668,12184.14699091599,10431.376724539296,17689.269499335238,7519.037349569108
3,3679,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,17209.980990985132,14406.132167896692,17596.761538361374,17672.13950873698,18401.799946220937,7543.466158398644,19793.37724826525,1019.8305521866456,11153.916501237696,12965.869289338396,10369.51869382866,19232.61592272953,19746.847928412702,17571.843768384973,8899.125178642991,18704.74867888452,18401.799946220937,17271.887717531452,15476.301897528578,12001.479529590904,10332.807282056658,17506.60203801015,7420.467907086469
4,3679,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,17209.980990985132,14406.132167896692,17596.761538361374,17672.13950873698,18401.799946220937,7543.466158398644,19793.37724826525,1019.8305521866456,11153.916501237696,12965.869289338396,10369.51869382866,19232.61592272953,19746.847928412702,17571.843768384973,8899.125178642991,18704.74867888452,18401.799946220937,17271.887717531452,15476.301897528578,12001.479529590904,10332.807282056658,17506.60203801015,7420.467907086469
5,149,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16402.583402812423,14418.259796151548,16789.363950188665,16864.74192056426,17594.402358048224,7635.4824142851,19885.3935041517,250.6662531516021,10346.518913064983,13057.88554522485,10461.534949715113,18425.218334556816,19838.86418429916,17663.860024271427,8991.141434529445,17897.3510907118,17594.402358048224,16464.490129358743,14668.904309355865,11194.081941418186,10424.823537943112,16699.20444983744,7512.484162972924
6,3679,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,17209.980990985132,14406.132167896692,17596.761538361374,17672.13950873698,18401.799946220937,7543.466158398644,19793.37724826525,1019.8305521866456,11153.916501237696,12965.869289338396,10369.51869382866,19232.61592272953,19746.847928412702,17571.843768384973,8899.125178642991,18704.74867888452,18401.799946220937,17271.887717531452,15476.301897528578,12001.479529590904,10332.807282056658,17506.60203801015,7420.467907086469
7,3837,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16217.262226021843,14749.709195638185,16604.042773398087,16679.420743773684,17409.081181257647,7968.819075438917,20218.730165305515,631.1658927005866,10161.197736274406,13391.222206378668,10794.871610868931,18239.89715776624,20172.20084545298,17997.196685425246,9324.478095683264,17712.029913921222,17409.081181257647,16279.168952568163,14483.583132565289,11008.760764627612,10758.16019909693,16513.883273046864,7845.820824126741
8,2283,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16698.066739806785,14713.743133145916,17084.847287183027,17160.225257558628,17889.88569504259,7930.965751279468,20180.876841146062,215.3767604047004,10642.00225005935,13353.368882219218,10757.01828670948,18720.70167155118,20134.347521293526,17959.343361265797,9286.624771523811,18192.83442770617,17889.88569504259,16759.973466353105,14964.387646350233,11489.565278412552,10720.30687493748,16994.687786831804,7807.9674999672925
9,4295,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,17092.144542076046,14598.28252964789,17478.92508945229,17554.30305982789,18283.96349731185,7815.505147781442,20065.41623764804,586.2424085176236,11036.080052328609,13237.908278721194,10641.557683211457,19114.779473820443,20018.886917795506,17843.882757767773,9171.164168025787,18586.912229975424,18283.96349731185,17154.051268622366,15358.465448619489,11883.643080681812,10604.846271439455,17388.765589101065,7692.506896469266
10,25477,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15200.02777997615,14788.807906157048,15586.808327352392,15662.186297727989,16391.846735211948,8453.405021735985,20726.513311580773,1627.9846970145074,9143.963290228709,13860.950680491354,11302.65475714419,17222.662711720546,20492.696380756723,18504.9798317005,9832.261241958522,16694.795467875523,16391.846735211948,15261.934506522468,13466.348686519588,9991.526318581911,11265.943345372189,15496.648827001169,8330.40677042381
11,25477,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15200.02777997615,14788.807906157048,15586.808327352392,15662.186297727989,16391.846735211948,8453.405021735985,20726.513311580773,1627.9846970145074,9143.963290228709,13860.950680491354,11302.65475714419,17222.662711720546,20492.696380756723,18504.9798317005,9832.261241958522,16694.795467875523,16391.846735211948,15261.934506522468,13466.348686519588,9991.526318581911,11265.943345372189,15496.648827001169,8330.40677042381
12,3772,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15899.114938744457,14673.83366691833,16285.895486120698,16361.273456496294,17090.93389398026,8196.15427906699,20469.26256891178,949.9998741010288,9843.050448997015,13641.754609984937,11045.404014475198,17921.749870488853,20422.733249059245,18247.72908903152,9575.01049928953,17393.882626643834,17090.93389398026,15961.021665290777,14165.4358452879,10690.61347735022,11008.692602703197,16195.735985769476,8073.156027754815
13,3674,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16367.181697954204,14899.628667570543,16753.962245330447,16829.340215706045,17559.000653190007,8118.738547371276,20368.64963723788,781.0853646329459,10311.117208206766,13541.141678311027,10944.79108280129,18389.8166296986,20322.120317385336,18147.116157357606,9474.397567615622,17861.949385853582,17559.000653190007,16429.088424500525,14633.502604497648,11158.680236559969,10908.079671029289,16663.802744979224,7995.7402960591
14,4038,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16303.73101435354,14836.17798396988,16690.51156172978,16765.88953210538,17495.549969589345,8055.287863770613,20305.198953637217,717.6346810322835,10247.666524606104,13477.690994710363,10881.340399200628,18326.365946097936,20258.66963378468,18083.665473756944,9410.94688401496,17798.49870225292,17495.549969589345,16365.637740899858,14570.051920896982,11095.229552959308,10844.628987428629,16600.35206137856,7932.289612458438
15,1934,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16695.196200589555,14710.872593928683,17081.976747965797,17157.354718341398,17887.01515582536,7928.095212062238,20178.00630192884,189.29406703113904,10639.131710842124,13350.49834300199,10754.147747492252,18717.831132333955,20131.4769820763,17956.472822048567,9283.754232306585,18189.96388848893,17887.01515582536,16757.102927135875,14961.517107133004,11486.694739195324,10717.436335720253,16991.817247614574,7805.096960750062
16,1934,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16695.196200589555,14710.872593928683,17081.976747965797,17157.354718341398,17887.01515582536,7928.095212062238,20178.00630192884,189.29406703113904,10639.131710842124,13350.49834300199,10754.147747492252,18717.831132333955,20131.4769820763,17956.472822048567,9283.754232306585,18189.96388848893,17887.01515582536,16757.102927135875,14961.517107133004,11486.694739195324,10717.436335720253,16991.817247614574,7805.096960750062
17,17916,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15190.069897471218,14778.850023652112,15576.85044484746,15652.228415223051,16381.888852707012,8443.447139231052,20716.55542907584,1618.026814509573,9134.005407723776,13850.99279798642,11292.696874639256,17212.70482921561,20482.738498251787,18495.02194919557,9822.303359453588,16684.837585370587,16381.888852707012,15251.976624017536,13456.390804014653,9981.568436076976,11255.985462867257,15486.690944496237,8320.448887918876
18,6756,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15228.465851648943,14817.245977829842,15615.246399025184,15690.62436940078,16420.28480688474,8481.84309340878,20754.951383253563,1656.4227686873014,9172.401361901502,13889.388752164148,11331.092828816983,17251.10078339334,20521.13445242952,18533.41790337329,9860.699313631316,16723.233539548317,16420.28480688474,15290.372578195262,13494.786758192382,10019.964390254709,11294.381417044982,15525.086898673962,8358.844842096603
19,6367,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15316.10855462904,14904.888680809943,15702.889102005283,15778.26707238088,16507.927509864843,8569.485796388879,20842.59408623367,1744.0654716674007,9260.044064881602,13977.031455144246,11418.735531797083,17338.74348637344,20608.77715540961,18621.0606063534,9948.342016611416,16810.87624252842,16507.927509864843,15378.01528117536,13582.42946117248,10107.607093234805,11382.024120025082,15612.72960165406,8446.487545076703
20,6367,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15316.10855462904,14904.888680809943,15702.889102005283,15778.26707238088,16507.927509864843,8569.485796388879,20842.59408623367,1744.0654716674007,9260.044064881602,13977.031455144246,11418.735531797083,17338.74348637344,20608.77715540961,18621.0606063534,9948.342016611416,16810.87624252842,16507.927509864843,15378.01528117536,13582.42946117248,10107.607093234805,11382.024120025082,15612.72960165406,8446.487545076703
21,3772,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15899.114938744457,14673.83366691833,16285.895486120698,16361.273456496294,17090.93389398026,8196.15427906699,20469.26256891178,949.9998741010288,9843.050448997015,13641.754609984937,11045.404014475198,17921.749870488853,20422.733249059245,18247.72908903152,9575.01049928953,17393.882626643834,17090.93389398026,15961.021665290777,14165.4358452879,10690.61347735022,11008.692602703197,16195.735985769476,8073.156027754815
22,1934,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16695.196200589555,14710.872593928683,17081.976747965797,17157.354718341398,17887.01515582536,7928.095212062238,20178.00630192884,189.29406703113904,10639.131710842124,13350.49834300199,10754.147747492252,18717.831132333955,20131.4769820763,17956.472822048567,9283.754232306585,18189.96388848893,17887.01515582536,16757.102927135875,14961.517107133004,11486.694739195324,10717.436335720253,16991.817247614574,7805.096960750062
23,4731,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15303.322173413384,14892.102299594286,15690.102720789626,15765.48069116522,16495.141128649186,8556.699415173223,20829.80770501801,1731.2790904517456,9247.257683665946,13964.245073928592,11405.949150581428,17325.957105157784,20595.99077419396,18608.27422513774,9935.55563539576,16798.08986131276,16495.141128649186,15365.228899959702,13569.643079956826,10094.820712019153,11369.237738809426,15599.943220438405,8433.701163861047
24,4731,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15303.322173413384,14892.102299594286,15690.102720789626,15765.48069116522,16495.141128649186,8556.699415173223,20829.80770501801,1731.2790904517456,9247.257683665946,13964.245073928592,11405.949150581428,17325.957105157784,20595.99077419396,18608.27422513774,9935.55563539576,16798.08986131276,16495.141128649186,15365.228899959702,13569.643079956826,10094.820712019153,11369.237738809426,15599.943220438405,8433.701163861047
25,4731,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15303.322173413384,14892.102299594286,15690.102720789626,15765.48069116522,16495.141128649186,8556.699415173223,20829.80770501801,1731.2790904517456,9247.257683665946,13964.245073928592,11405.949150581428,17325.957105157784,20595.99077419396,18608.27422513774,9935.55563539576,16798.08986131276,16495.141128649186,15365.228899959702,13569.643079956826,10094.820712019153,11369.237738809426,15599.943220438405,8433.701163861047
26,6367,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15316.10855462904,14904.888680809943,15702.889102005283,15778.26707238088,16507.927509864843,8569.485796388879,20842.59408623367,1744.0654716674007,9260.044064881602,13977.031455144246,11418.735531797083,17338.74348637344,20608.77715540961,18621.0606063534,9948.342016611416,16810.87624252842,16507.927509864843,15378.01528117536,13582.42946117248,10107.607093234805,11382.024120025082,15612.72960165406,8446.487545076703
27,6367,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15316.10855462904,14904.888680809943,15702.889102005283,15778.26707238088,16507.927509864843,8569.485796388879,20842.59408623367,1744.0654716674007,9260.044064881602,13977.031455144246,11418.735531797083,17338.74348637344,20608.77715540961,18621.0606063534,9948.342016611416,16810.87624252842,16507.927509864843,15378.01528117536,13582.42946117248,10107.607093234805,11382.024120025082,15612.72960165406,8446.487545076703
28,3674,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16367.181697954204,14899.628667570543,16753.962245330447,16829.340215706045,17559.000653190007,8118.738547371276,20368.64963723788,781.0853646329459,10311.117208206766,13541.141678311027,10944.79108280129,18389.8166296986,20322.120317385336,18147.116157357606,9474.397567615622,17861.949385853582,17559.000653190007,16429.088424500525,14633.502604497648,11158.680236559969,10908.079671029289,16663.802744979224,7995.7402960591
29,6634,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16363.129136212752,14895.57610582909,16749.909683588994,16825.28765396459,17554.948091448554,8114.685985629822,20364.597075496426,777.0328028914929,10307.064646465313,13537.089116569574,10940.738521059837,18385.764067957145,20318.06775564388,18143.06359561616,9470.34500587417,17857.89682411213,17554.948091448554,16425.035862759072,14629.450042756194,11154.627674818516,10904.027109287836,16659.75018323777,7991.687734317647
30,6634,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16363.129136212752,14895.57610582909,16749.909683588994,16825.28765396459,17554.948091448554,8114.685985629822,20364.597075496426,777.0328028914929,10307.064646465313,13537.089116569574,10940.738521059837,18385.764067957145,20318.06775564388,18143.06359561616,9470.34500587417,17857.89682411213,17554.948091448554,16425.035862759072,14629.450042756194,11154.627674818516,10904.027109287836,16659.75018323777,7991.687734317647
31,6634,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16363.129136212752,14895.57610582909,16749.909683588994,16825.28765396459,17554.948091448554,8114.685985629822,20364.597075496426,777.0328028914929,10307.064646465313,13537.089116569574,10940.738521059837,18385.764067957145,20318.06775564388,18143.06359561616,9470.34500587417,17857.89682411213,17554.948091448554,16425.035862759072,14629.450042756194,11154.627674818516,10904.027109287836,16659.75018323777,7991.687734317647
32,3275,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16697.113953234773,14712.790346573904,17083.894500611015,17159.272470986616,17888.93290847058,7930.012964707458,20179.924054574058,90.89649219124462,10641.04946348734,13352.41609564721,10756.065500137473,18719.748884979173,20133.39473472152,17958.39057469379,9285.671984951803,18191.88164113416,17888.93290847058,16759.020679781093,14963.434859778225,11488.612491840544,10719.354088365471,16993.735000259792,7807.014713395282
33,2586,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16671.488035552506,14687.164428891636,17058.268582928747,17133.64655330435,17863.30699078831,7904.387047025189,20154.298136891783,152.88278840707792,10615.42354580507,13326.79017796494,10730.439582455205,18694.122967296906,20107.76881703925,17932.764657011518,9260.046067269535,18166.255723451886,17863.30699078831,16733.394762098826,14937.808942095951,11462.986574158273,10693.728170683202,16968.109082577525,7781.388795713013
34,2586,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16671.488035552506,14687.164428891636,17058.268582928747,17133.64655330435,17863.30699078831,7904.387047025189,20154.298136891783,152.88278840707792,10615.42354580507,13326.79017796494,10730.439582455205,18694.122967296906,20107.76881703925,17932.764657011518,9260.046067269535,18166.255723451886,17863.30699078831,16733.394762098826,14937.808942095951,11462.986574158273,10693.728170683202,16968.109082577525,7781.388795713013
35,1934,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16695.196200589555,14710.872593928683,17081.976747965797,17157.354718341398,17887.01515582536,7928.095212062238,20178.00630192884,189.29406703113904,10639.131710842124,13350.49834300199,10754.147747492252,18717.831132333955,20131.4769820763,17956.472822048567,9283.754232306585,18189.96388848893,17887.01515582536,16757.102927135875,14961.517107133004,11486.694739195324,10717.436335720253,16991.817247614574,7805.096960750062
36,1934,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16695.196200589555,14710.872593928683,17081.976747965797,17157.354718341398,17887.01515582536,7928.095212062238,20178.00630192884,189.29406703113904,10639.131710842124,13350.49834300199,10754.147747492252,18717.831132333955,20131.4769820763,17956.472822048567,9283.754232306585,18189.96388848893,17887.01515582536,16757.102927135875,14961.517107133004,11486.694739195324,10717.436335720253,16991.817247614574,7805.096960750062
37,4946,13553.54529642261,12782.253319211895,9801.840813139395,14614.440304452644,14535.820533385926,15065.400603297052,14922.601080762168,14997.979051137763,15727.639488621722,8961.71972743991,21157.43841776322,2137.913195445453,8479.756043638487,14269.369751788325,11810.969462848116,16558.45546513032,19828.4891341665,18935.90493788295,10340.575947662448,16030.588221285298,15727.639488621722,14597.727259932244,12802.141439929364,9327.31907199169,11774.258051076114,14832.441580410945,8838.721476127734
38,4731,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15303.322173413384,14892.102299594286,15690.102720789626,15765.48069116522,16495.141128649186,8556.699415173223,20829.80770501801,1731.2790904517456,9247.257683665946,13964.245073928592,11405.949150581428,17325.957105157784,20595.99077419396,18608.27422513774,9935.55563539576,16798.08986131276,16495.141128649186,15365.228899959702,13569.643079956826,10094.820712019153,11369.237738809426,15599.943220438405,8433.701163861047
39,4731,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15303.322173413384,14892.102299594286,15690.102720789626,15765.48069116522,16495.141128649186,8556.699415173223,20829.80770501801,1731.2790904517456,9247.257683665946,13964.245073928592,11405.949150581428,17325.957105157784,20595.99077419396,18608.27422513774,9935.55563539576,16798.08986131276,16495.141128649186,15365.228899959702,13569.643079956826,10094.820712019153,11369.237738809426,15599.943220438405,8433.701163861047
40,6367,14267.75970798356,13496.467730772849,9531.143741800794,15328.654716013592,15316.10855462904,14904.888680809943,15702.889102005283,15778.26707238088,16507.927509864843,8569.485796388879,20842.59408623367,1744.0654716674007,9260.044064881602,13977.031455144246,11418.735531797083,17338.74348637344,20608.77715540961,18621.0606063534,9948.342016611416,16810.87624252842,16507.927509864843,15378.01528117536,13582.42946117248,10107.607093234805,11382.024120025082,15612.72960165406,8446.487545076703
41,6634,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16363.129136212752,14895.57610582909,16749.909683588994,16825.28765396459,17554.948091448554,8114.685985629822,20364.597075496426,777.0328028914929,10307.064646465313,13537.089116569574,10940.738521059837,18385.764067957145,20318.06775564388,18143.06359561616,9470.34500587417,17857.89682411213,17554.948091448554,16425.035862759072,14629.450042756194,11154.627674818516,10904.027109287836,16659.75018323777,7991.687734317647
42,6634,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16363.129136212752,14895.57610582909,16749.909683588994,16825.28765396459,17554.948091448554,8114.685985629822,20364.597075496426,777.0328028914929,10307.064646465313,13537.089116569574,10940.738521059837,18385.764067957145,20318.06775564388,18143.06359561616,9470.34500587417,17857.89682411213,17554.948091448554,16425.035862759072,14629.450042756194,11154.627674818516,10904.027109287836,16659.75018323777,7991.687734317647
43,2844,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16663.28710384262,14678.963497181752,17050.067651218862,17125.445621594463,17855.106059078425,7896.186115315305,20146.0972051819,57.06964279909096,10607.222614095188,13318.589246255056,10722.238650745316,18685.92203558702,20099.567885329365,17924.563725301632,9251.84513555965,18158.054791742,17855.106059078425,16725.19383038894,14929.60801038607,11454.78564244839,10685.527238973316,16959.90815086764,7773.187864003129
44,4933,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16653.24965596402,14668.926049303149,17040.030203340262,17115.408173715863,17845.068611199826,7886.148667436701,20136.059757303305,,10597.185166216585,13308.551798376451,10712.201202866716,18675.884587708417,20089.53043745076,17914.526277423032,9241.807687681048,18148.0173438634,17845.068611199826,16715.15638251034,14919.570562507466,11444.748194569787,10675.489791094717,16949.87070298904,7763.150416124526
45,2586,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16671.488035552506,14687.164428891636,17058.268582928747,17133.64655330435,17863.30699078831,7904.387047025189,20154.298136891783,152.88278840707792,10615.42354580507,13326.79017796494,10730.439582455205,18694.122967296906,20107.76881703925,17932.764657011518,9260.046067269535,18166.255723451886,17863.30699078831,16733.394762098826,14937.808942095951,11462.986574158273,10693.728170683202,16968.109082577525,7781.388795713013
46,1934,14981.975145004628,13435.420769734194,9275.67653719468,16042.87015303466,16695.196200589555,14710.872593928683,17081.976747965797,17157.354718341398,17887.01515582536,7928.095212062238,20178.00630192884,189.29406703113904,10639.131710842124,13350.49834300199,10754.147747492252,18717.831132333955,20131.4769820763,17956.472822048567,9283.754232306585,18189.96388848893,17887.01515582536,16757.102927135875,14961.517107133004,11486.694739195324,10717.436335720253,16991.817247614574,7805.096960750062
