,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Solar Array Size,Solar CapEx,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Solar,Yearly Cost Wind,Elec Cost Solar,Elec Cost Wind,Cheaper source,Yearly gen. cost,Gen. cost per kg H2,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Total Yearly Cost,Total Cost per kg H2
42,-120.0,46.0,1565.849986076355,268.9929,6634,-122.7035916567065,45.64459,213.7687837612855,287.1123,1986427.6839111943,1390499378.7378361,0.8450661185078139,613.452543943414,1545900410.7374032,151117774.75374824,182336953.54377246,48.58392950336436,58.62080560188462,Solar,345657477.5285721,6.9131495505714415,20364.597075496426,2.826139670902468,2.2586296445515153,3.9155828239204915,,2.2586296445515153,LOHC,12064.131911887496,,112931482.22757576,458588959.75614786,9.171779195122957
43,-120.0,47.0,1464.0150570869446,143.19762,2844,-122.35639389094376,47.580055,189.5433333487976,241.2228,2124600.936402328,1487220655.4816296,0.4498685910035428,1152.354199795474,2903932583.4845943,161629325.0186112,320655529.9909763,51.96336264993738,103.0898296995941,Solar,356169027.79343504,7.1233805558687004,20146.0972051819,2.8258890802227254,2.2582624423673376,3.914123292324744,,2.2582624423673376,LOHC,11954.049115123273,,112913122.11836688,469082149.91180193,9.381642998236039
44,-120.0,49.0,1342.4699902534485,230.32945,4933,-122.2207911642127,47.998295,198.3395577483086,318.1033,2316958.8771267803,1621871213.9887462,0.7236013080253776,716.4276162154529,1805397592.8629413,176262983.31583023,208767314.7266419,56.66804166103947,67.11809062708737,Solar,370802686.0906541,7.416053721813081,20136.059757303305,2.82587750338888,2.2582454782939796,3.9140558646183603,,2.2582454782939796,LOHC,11733.79207234168,,112912273.91469897,483714960.00535303,9.674299200107061
45,-120.0,51.0,1263.2649874687197,420.51483,2586,-122.71542696864113,48.8319,310.097848497011,404.6159,2462229.0588664394,1723560341.2065077,1.321086300653561,392.41036709149193,988874125.0705596,187314433.5047168,125602595.9760492,60.22105107877172,40.38087298654173,Wind,320142298.750873,6.402845975017461,20154.298136891783,2.8258985346037373,2.2582762963117906,3.9141783580910348,,2.2582762963117906,LOHC,11513.418794266105,,112913814.81558953,433056113.5664626,8.661122271329251
46,-120.0,56.0,1315.460033416748,276.43353,1934,-123.2597273115,49.1586226685,792.4853485561343,1238.555,2364532.3173483415,1655172622.1438391,0.8684415470538938,596.9405332548347,1504290143.8021834,179882139.694837,178098855.94669944,57.831590017054125,57.258269426242144,Wind,372638558.7215233,7.452771174430466,20178.00630192884,2.988923989551189,2.415310454574826,4.071331561824025,,2.415310454574826,LOHC,10962.021891473065,,120765522.7287413,493404081.4502646,9.868081629005292
47,-119.0,35.0,1875.005030632019,85.02,4946,-119.21611784275686,34.16472,94.75785585246014,160.13479999999998,1658901.0217991644,1161230715.2594151,0.2670982074082042,1940.8889532782446,4891040162.261176,126201136.33203687,523046826.0585938,40.57330198774698,168.1580486848646,Solar,320740839.1068607,6.414816782137214,21157.43841776322,2.827026907908546,2.2599297542237875,3.9207504161254993,,2.2599297542237875,LOHC,13258.132955371013,,112996487.71118937,433737326.8180501,8.674746536361
48,-119.0,36.0,1795.80002784729,27.126421,4946,-119.21611784275686,34.16472,204.56133687442608,271.6188,1732067.9991984798,1212447599.4389358,0.08522016493178389,6083.160723919914,15329565024.278183,131767324.77151324,1586233640.110399,42.36281554554408,509.96954840401503,Solar,326307027.54633707,6.526140550926741,21157.43841776322,2.827026907908546,2.2599297542237875,3.9207504161254993,,2.2599297542237875,LOHC,13148.763071900808,,112996487.71118937,439303515.25752646,8.78607030515053
49,-119.0,39.0,1828.284935951233,133.3412,4731,-121.33982489431968,37.95234,234.96223912983223,325.48490000000004,1701292.6705408227,1190904869.3785758,0.4189037343408473,1237.534826503109,3118587762.787834,129426087.17110719,342518634.13834065,41.61011439762083,110.11875473737439,Solar,323965789.945931,6.479315798918621,20829.80770501801,2.826664368488291,2.2593985083406416,3.918638854198659,,2.2593985083406416,LOHC,12820.377982861824,,112969925.41703208,436935715.3629631,8.738714307259261
50,-119.0,44.0,1582.275013923645,139.06543,6634,-122.7035916567065,45.64459,345.2013347509789,541.0538,1965807.2925520702,1376065104.7864492,0.43688693325630557,1186.595250938471,2990220032.364947,149549075.48420987,329444097.2531549,48.07959720461641,105.91532877140776,Solar,344088778.2590337,6.881775565180674,20364.597075496426,2.826139670902468,2.2586296445515153,3.9155828239204915,,2.2586296445515153,LOHC,12272.231327018553,,112931482.22757576,457020260.48660946,9.14040520973219
51,-119.0,46.0,1468.3949136734009,246.45811,3275,-122.42362220998923,47.27585,298.0098195187587,409.118,2118263.7805607743,1482784646.392542,0.7742709877936252,669.5433102514514,1687249141.8336575,161147224.96694574,196733634.02027553,51.80836887133093,63.249296925904325,Solar,355686927.74176955,7.113738554835391,20179.924054574058,2.825928052472957,2.2583195502191615,3.9143502809367243,,2.2583195502191615,LOHC,12052.707500235096,,112915977.51095808,468602905.2527276,9.372058105054553
52,-119.0,47.0,1514.0199136734009,170.87091,4933,-122.2207911642127,47.998295,266.81902782177514,352.8457,2054429.8876804633,1438100921.3763242,0.5368067955682028,965.7254052648069,2433628021.2673135,156291052.2886893,272753971.5095414,50.247123336574774,87.68961656016926,Solar,350830755.06351316,7.016615101270263,20136.059757303305,2.82587750338888,2.2582454782939796,3.9140558646183603,,2.2582454782939796,LOHC,11942.89324212454,,112912273.91469897,463743028.9782121,9.274860579564242
