,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Solar Array Size,Solar CapEx,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Solar,Yearly Cost Wind,Elec Cost Solar,Elec Cost Wind,Cheaper source,Yearly gen. cost,Gen. cost per kg H2,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Yearly Transport Cost,Total Yearly Cost,Total Cost per kg H2
0,-159.0,56.0,1063.974986076355,472.33026,4944,-152.4157358174603,57.783555,447.5045175597334,491.8272,2735447.542734961,1914813279.9144728,1.4838692748841569,326.8984910436538,823784197.4300076,208099569.37359935,107187822.19140486,71.50087768221105,36.82863634268782,Wind,348970841.40718555,6.9794168281437114,18055.996577518912,3.4855587148449363,3.0809280745913266,6.53360968234683,,3.0809280745913266,LOHC,154046403.72956634,503017245.1367519,10.060344902735038
1,-159.0,59.0,1079.3050062656405,369.35553,4944,-152.4157358174603,57.783555,408.0202428992612,,2696594.330887135,1887616031.6209946,1.1603646196107644,418.03638155426205,1053451681.5167403,205143805.63549092,130579962.74049439,70.48530757732253,44.86593591596474,Wind,372362981.9562751,7.447259639125502,18055.996577518912,,,,,,NH3,,,
2,-135.0,57.0,917.9750382900238,958.34094,3146,-130.00012658113093,55.90287,331.53387693717167,1852.1911,3170508.6083991174,2219356025.879382,3.0107168567383367,161.11598996100142,406012294.7017236,241196903.1741994,64636831.11427874,82.87278211626338,22.208552229008593,Wind,306419850.33005947,6.1283970066011895,19845.417370895346,4.576044959910959,4.988654153499953,10.627486592051213,,4.576044959910959,NH3,228802247.99554795,535222098.3256074,10.70444196651215
3,-128.0,55.0,999.0049958229064,1433.1104,3679,-128.6718224560537,53.977895,121.8188056016047,207.8273,2913346.553183769,2039342587.2286382,4.50224910442313,107.74051271155152,271506092.03310984,221633262.44869018,50937077.27206609,76.15091581570381,17.501457319120142,Wind,292720096.4878468,5.854401929756936,19746.847928412706,3.2604382522237287,2.6863753402552994,5.693721501216851,,2.6863753402552994,LOHC,134318767.01276496,427038863.5006118,8.540777270012235
4,-126.0,55.0,1163.9849603176117,77.40454,3679,-128.6718224560537,53.977895,207.160715337916,422.9948,2500416.981676351,1750291887.1734455,0.24317353421849724,1994.7673517374653,5026813726.378412,190219585.2825752,535275663.463726,65.35749853298738,183.9152279593315,Solar,432002604.49835587,8.640052089967117,19746.847928412706,3.4325722522237285,2.987609840255299,6.339224001216851,,2.987609840255299,LOHC,149380492.01276496,581383096.5111208,11.627661930222416
5,-125.0,49.0,1168.7299644947052,74.20218,149,-125.00189345292245,48.99731080513448,0.3295997986872414,0.0,2490265.373192813,1743185761.234969,0.2331130235683475,2080.8559703806095,5243757045.359136,189447300.19179204,557371819.691338,65.092149296667,191.5072406118956,Solar,431230319.40757275,8.624606388151454,19838.86418429916,3.094284407829215,2.3955753712415566,4.66923563830658,,2.3955753712415566,LOHC,119778768.56207784,551009087.9696506,11.020181759393012
6,-125.0,54.0,1163.2550132274628,239.63728,3679,-128.6718224560537,53.977895,240.8319630722674,481.9606,2501986.0031541693,1751390202.2079184,0.7528427183742403,644.3239936134172,1623696463.9058113,190338948.81953612,188660653.39669812,65.39851062004574,64.82186552604499,Wind,430443672.61247885,8.608873452249577,19746.847928412706,3.479744892223729,3.0701619602552994,6.516121401216851,,3.0701619602552994,LOHC,153508098.01276496,583951770.6252438,11.679035412504877
7,-124.0,45.0,1292.099986076355,257.66876,3837,-123.9061330086587,46.18408,131.80625344692854,171.9273,2252494.2284319787,1576745959.902385,0.8094902834755917,599.2346502084949,1510071318.5254073,171358825.79731464,177087681.36185235,58.877135017538876,60.845511032021065,Solar,413141845.0130954,8.262836900261908,20172.20084545298,3.232213320244827,2.6368407864644334,5.588904958093932,,2.6368407864644334,LOHC,131842039.32322167,544983884.3363171,10.899677686726342
8,-124.0,52.0,1376.0499930381775,239.30109,2283,-123.90600187203916,49.17560352478176,314.2572302797283,948.8323,2115074.1440491267,1480551900.8343887,0.7517865463400301,645.2291933490844,1625977567.2396927,160904572.90575194,188892988.80980778,55.285160947104515,64.90169359106216,Solar,402687592.1215327,8.053751842430653,20134.347521293526,3.853693687980871,3.7244438500776464,7.919365827860905,,3.7244438500776464,LOHC,186222192.50388232,588909784.625415,11.7781956925083
9,-124.0,54.0,1240.2700006961825,151.76865,4295,-127.11577535720149,50.599415,433.904714189744,1335.193,2346624.331444243,1642637032.01097,0.4767952758852406,1017.3645826608898,2563758748.3054423,178519787.0645009,284408073.4941373,61.33756786318749,97.71969704670359,Solar,420302806.2802816,8.406056125605632,20018.886917795502,4.162648651908265,4.26515306553561,9.077669815565443,,4.162648651908265,NH3,208132432.59541324,628435238.8756949,12.568704777513897
10,-123.0,38.0,1555.630030632019,1252.9034,25477,-122.36638765475,38.074189145000005,56.2298238976564,85.53439999999999,1870912.558824528,1309638791.1771696,3.936112117097674,123.23699438301203,310557225.84519035,142329944.82423022,54914521.507874906,48.90310924729962,18.8680663642442,Wind,296697540.7236556,5.9339508144731115,20492.696380756723,3.163465176773116,2.516427301971233,5.186829235125769,,2.516427301971233,LOHC,125821365.09856166,422518905.8222172,8.450378116444345
11,-123.0,39.0,1774.6299958229065,160.85782,25477,-122.36638765475,38.074189145000005,116.67709047085316,150.1059,1640030.7489699777,1148021524.2789843,0.5053497455844693,959.8790364575167,2418895171.872942,124765577.5840194,269653398.25646585,42.86817281091948,92.65014196504211,Solar,366548596.7998001,7.330971935996002,20492.696380756723,3.2151223767731163,2.606827401971233,5.5255735038656715,,2.606827401971233,LOHC,130341370.09856166,496889966.89836174,9.937799337967235
12,-123.0,44.0,1353.0550062656405,105.11874,3772,-124.19684561280556,43.394895000000005,117.59287355246934,177.7877,2151019.5429723957,1505713680.080677,0.33024026133861556,1468.8536912472186,3701511301.942991,163639124.3530137,400290684.17630166,56.22472477770214,137.53577353749853,Solar,405422143.56879437,8.108442871375887,20422.733249059245,3.2371883726539625,2.6454655088065335,5.608156192315029,,2.6454655088065335,LOHC,132273275.44032668,537695419.0091211,10.75390838018242
13,-123.0,45.0,1322.7600264549255,112.130135,3674,-122.768689375,45.58885,67.91199946917735,82.4316,2200284.02959394,1540198820.7157578,0.3522672083620318,1377.0076105612166,3470059178.614266,167386927.33266968,376716774.1784628,57.512431442507015,129.43601984593337,Solar,409169946.54845035,8.183398930969007,20322.120317385336,3.1607887668445036,2.5117988557392072,5.167081518580731,,2.5117988557392072,LOHC,125589942.78696036,534759889.3354107,10.695197786708214
14,-123.0,46.0,1204.1350090503693,161.96089,4038,-122.95979285813186,46.116775,13.347513630298392,29.5285,2417044.3839925635,1691931068.7947943,0.5088151421928646,953.3415707227632,2402420758.221363,183877002.79670972,267975442.83698624,63.17825224297206,92.0736136927081,Solar,425660022.0124904,8.513200440249808,20258.669633784673,3.1183936435774324,2.437628068179538,4.849239817675232,,2.437628068179538,LOHC,121881403.40897691,547541425.4214673,10.950828508429346
15,-123.0,50.0,1134.4200146198273,100.82697,1934,-123.2597273115,49.1586226685,95.44510763341904,143.7982,2565582.1685845293,1795907518.0091705,0.31675726823571854,1531.3764686993632,3859068701.122395,195177036.3474871,416338253.2991549,67.06082787323915,143.04955369765835,Solar,436960055.5632678,8.739201111265357,20131.4769820763,3.2096630958606327,2.5973912566737325,5.5042442368635625,,2.5973912566737325,LOHC,129869562.83368662,566829618.3969544,11.33659236793909
16,-123.0,53.0,1251.584963798523,143.02011,1934,-123.2597273115,49.1586226685,427.7387227673824,718.795,2325409.6568569406,1627786759.7998583,0.4493109268916041,1079.596773266757,2720583868.632228,176905877.6120079,300381058.39837676,60.78304512822835,103.20785083431407,Solar,418688896.8277886,8.373777936555772,20131.4769820763,3.6696605358606327,3.4023867766737323,7.229234636863562,,3.4023867766737323,LOHC,170119338.83368662,588808235.6614752,11.776164713229505
17,-122.0,37.0,1729.369969367981,47.989758,17916,-122.3300105515,37.7191834425,85.00376909053449,116.2179,1682952.6433014723,1178066850.3110306,0.15076427118035202,3217.4375471586386,8107942618.839769,128030866.9334005,849095446.8297428,43.990092741219655,291.7404868594501,Solar,369813886.1491812,7.396277722983624,20482.738498251787,3.188000686027047,2.559367657115607,5.370864473699031,,2.559367657115607,LOHC,127968382.85578036,497782269.00496155,9.95564538009923
18,-122.0,38.0,1802.3700737953184,103.83032,6756,-122.0517320178623,38.02614,5.390433671432809,10.3994,1614789.2175469773,1130352452.2828841,0.3261925705318774,1487.0805489981794,3747442983.4754124,122845324.41250189,404968927.3953403,42.20839351609039,139.14316992557846,Solar,364628343.6282826,7.2925668725656525,20521.134452429516,3.1033893911016683,2.4112855071259434,4.736206863134945,,2.4112855071259434,LOHC,120564275.35629717,485192618.9845798,9.703852379691597
19,-122.0,39.0,1744.7000765800476,185.19633,6367,-121.55685725036533,38.561485000000005,62.0680787269046,88.3448,1668165.090528955,1167715563.3702686,0.581811429799791,833.7316904079939,2101003859.8281448,126905901.70706189,237275465.95901382,43.603566227554595,81.5254165089945,Solar,368688920.9228426,7.373778418456852,20608.777155409614,3.165844711706928,2.520554137319789,5.204455878799671,,2.520554137319789,LOHC,126027706.86598945,494716627.78883207,9.894332555776641
20,-122.0,40.0,1724.989938735962,262.91464,6367,-121.55685725036533,38.561485000000005,164.2177668177324,179.1987,1687225.9343882015,1181058154.071741,0.8259707015452055,587.2782484393285,1479941186.067108,128355958.17388807,174018860.81884044,44.10179075718206,59.79109576852466,Solar,370138977.38966876,7.402779547793375,20608.777155409614,3.2385278317069277,2.647749597319789,5.613616147539573,,2.647749597319789,LOHC,132387479.86598945,502526457.2556582,10.050529145113163
21,-122.0,42.0,1651.990008354187,80.47385,3772,-124.19684561280556,43.394895000000005,237.5009999508732,407.2945,1761782.9081748473,1233248035.722393,0.25281605596608697,1918.685998846292,4835088717.092656,134027890.79054762,515748047.7813327,46.05060863059842,177.2057394940989,Solar,375810910.00632834,7.516218200126567,20422.733249059245,3.4207938126539625,2.9667750288065333,6.29667659231503,,2.9667750288065333,LOHC,148338751.44032666,524149661.44665504,10.4829932289331
22,-122.0,56.0,1263.2649874687197,187.58942,1934,-123.2597273115,49.1586226685,766.0342703426022,1154.6808,2303909.148171572,1612736403.7201004,0.5893295437631703,823.095722926467,2074201221.7746968,175270223.28896245,234545558.0709827,60.221051078771715,80.58744815772226,Solar,417053242.50474316,8.341064850094863,20131.4769820763,4.018369175860633,4.012626896673733,8.536892036863563,,4.012626896673733,LOHC,200631344.83368662,617684587.3384298,12.353691746768597
23,-121.0,36.0,1850.1849150657647,43.310562,4731,-121.33982489431968,37.95234,218.7673144923872,318.1805,1573057.7724932851,1101140440.7452996,0.13606414340204526,3565.043770807146,8983910302.434008,119670598.66494519,938314690.2615147,41.11759031051963,322.3953038334435,Solar,361453617.88072586,7.229072357614517,20595.990774193957,3.3496988545576465,2.8423029912000497,6.030477576799247,,2.8423029912000497,LOHC,142115149.56000248,503568767.4407283,10.071375348814566
24,-121.0,37.0,1846.1700320243835,168.25212,4731,-121.33982489431968,37.95234,109.88775187619235,125.1116,1576478.715778217,1103535101.044752,0.5285796241429083,917.6945245519444,2312590201.8708997,119930847.4225339,258826002.25287908,41.20700911440908,88.92995974842512,Solar,361713866.6383146,7.234277332766292,20595.990774193957,3.1952437345576463,2.5720065312000497,5.424972708059345,,2.5720065312000497,LOHC,128600326.56000249,490314193.1983171,9.806283863966343
25,-121.0,38.0,1774.265022277832,112.58099,4731,-121.33982489431968,37.95234,30.32231572321424,40.3395,1640368.1099780386,1148257676.984627,0.353683611117866,1371.4930848294784,3456162573.7702856,124791242.37173845,375301374.27996093,42.87699096875116,128.94970295773015,Solar,366574261.58751917,7.331485231750383,20595.990774193957,3.127426054557646,2.45332559120005,4.9163401080593445,,2.45332559120005,LOHC,122666279.56000249,489240541.1475217,9.784810822950433
26,-121.0,39.0,1741.414966583252,83.97129,6367,-121.55685725036533,38.561485000000005,68.63688040584367,77.12,1671312.0175511537,1169918412.2858076,0.26380358777645807,1838.771909640267,4633705212.293473,127145304.63763863,495236692.99698836,43.685822619086096,170.1582483630678,Solar,368928323.8534193,7.378566477068386,20608.777155409614,3.1568648717069276,2.504839417319789,5.13710707879967,,2.504839417319789,LOHC,125241970.86598945,494170294.71940875,9.883405894388176
27,-121.0,41.0,1705.279974937439,123.22334,6367,-121.55685725036533,38.561485000000005,274.91789783240614,440.0488,1706727.2260092096,1194709058.2064466,0.3871175396947973,1253.04223427361,3157666430.369497,129839521.76820333,344898882.74939865,44.61152799215191,118.50371868825492,Solar,371622540.98398405,7.432450819679681,20608.777155409614,3.447207911706928,3.012939737319789,6.396166447539573,,3.012939737319789,LOHC,150646986.86598945,522269527.8499735,10.44539055699947
28,-121.0,43.0,1666.9549679756165,191.82724,3674,-122.768689375,45.58885,320.4123225349457,422.9964000000001,1745966.6380361407,1222176646.6252985,0.6026430479424061,804.9120097242534,2028378264.5051186,132824665.74106613,229878388.65826732,45.63719284436631,78.98385661591749,Solar,374607684.95684683,7.492153699136937,20322.120317385336,3.4332406068445036,2.9885895757392076,6.343114087320633,,2.9885895757392076,LOHC,149429478.7869604,524037163.7438072,10.480743274876144
